doc_id,category,title,document_part,term,term_count,total_terms,tf,df,idf,tfidf_score
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,bukan,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,milik,1,17,0.058823529411764705,7,1.4559319556497243,0.08564305621468966
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,sendiri,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,bayar,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,jumlah,1,17,0.058823529411764705,2,2.0,0.11764705882352941
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,uang,1,17,0.058823529411764705,4,1.6989700043360187,0.0999394120197658
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,kepada,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,pihak,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
1,machine learning,What is machine learning?,title,what,1,3,0.3333333333333333,5,1.6020599913279623,0.5340199971093207
1,machine learning,What is machine learning?,title,machine,1,3,0.3333333333333333,54,0.5686362358410126,0.1895454119470042
1,machine learning,What is machine learning?,title,learning,1,3,0.3333333333333333,62,0.5086383061657272,0.1695461020552424
1,machine learning,What is machine learning?,abstract,one,1,21,0.047619047619047616,4,1.6989700043360187,0.08090333353981041
1,machine learning,What is machine learning?,abstract,can,1,21,0.047619047619047616,11,1.2596373105057561,0.05998272907170267
1,machine learning,What is machine learning?,abstract,employ,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
1,machine learning,What is machine learning?,abstract,machine,1,21,0.047619047619047616,54,0.5686362358410126,0.02707791599242917
1,machine learning,What is machine learning?,abstract,learning,5,21,0.23809523809523808,62,0.5086383061657272,0.12110435861088743
1,machine learning,What is machine learning?,abstract,ml,1,21,0.047619047619047616,8,1.3979400086720377,0.0665685718415256
1,machine learning,What is machine learning?,abstract,required,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
1,machine learning,What is machine learning?,abstract,two,1,21,0.047619047619047616,2,2.0,0.09523809523809523
1,machine learning,What is machine learning?,abstract,types,1,21,0.047619047619047616,3,1.8239087409443189,0.08685279718782471
1,machine learning,What is machine learning?,abstract,supervised,1,21,0.047619047619047616,3,1.8239087409443189,0.08685279718782471
1,machine learning,What is machine learning?,abstract,unsupervised,1,21,0.047619047619047616,2,2.0,0.09523809523809523
1,machine learning,What is machine learning?,abstract,skills,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
1,machine learning,What is machine learning?,abstract,through,1,21,0.047619047619047616,4,1.6989700043360187,0.08090333353981041
1,machine learning,What is machine learning?,abstract,either,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
1,machine learning,What is machine learning?,abstract,automated,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
1,machine learning,What is machine learning?,abstract,via,1,21,0.047619047619047616,6,1.5228787452803376,0.07251803548953989
1,machine learning,What is machine learning?,abstract,human,1,21,0.047619047619047616,4,1.6989700043360187,0.08090333353981041
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,aplikasi,2,15,0.13333333333333333,54,0.5686362358410126,0.07581816477880168
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,mobile,2,15,0.13333333333333333,53,0.5767541260631922,0.07690055014175896
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,jkn,2,15,0.13333333333333333,7,1.4559319556497243,0.19412426075329658
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,edukasi,1,15,0.06666666666666667,2,2.0,0.13333333333333333
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,tentang,1,15,0.06666666666666667,6,1.5228787452803376,0.10152524968535584
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,guna,1,15,0.06666666666666667,44,0.6575773191777938,0.04383848794518626
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,pasien,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,rawat,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,jalan,1,15,0.06666666666666667,6,1.5228787452803376,0.10152524968535584
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,rsud,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,anugerah,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,title,tomohon,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,kurang,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,tahu,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,masyarakat,1,17,0.058823529411764705,4,1.6989700043360187,0.0999394120197658
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,kena,1,17,0.058823529411764705,4,1.6989700043360187,0.0999394120197658
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,guna,2,17,0.11764705882352941,44,0.6575773191777938,0.07736203755032868
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,aplikasi,4,17,0.23529411764705882,54,0.5686362358410126,0.13379676137435592
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,mobile,2,17,0.11764705882352941,53,0.5767541260631922,0.06785342659566967
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,jkn,2,17,0.11764705882352941,7,1.4559319556497243,0.17128611242937933
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,selain,1,17,0.058823529411764705,2,2.0,0.11764705882352941
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,rupa,1,17,0.058823529411764705,6,1.5228787452803376,0.08958110266354927
133,mobile application,Aplikasi Mobile JKN Edukasi Tentang Penggunaan Aplikasi Mobile JKN Pada Pasien Rawat Jalan RSUD Anugerah Tomohon,abstract,smartphone,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,tingkat,1,8,0.125,18,1.045757490560675,0.13071968632008438
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,puas,1,8,0.125,3,1.8239087409443189,0.22798859261803986
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,masyarakat,1,8,0.125,4,1.6989700043360187,0.21237125054200234
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,daftar,1,8,0.125,2,2.0,0.25
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,online,1,8,0.125,6,1.5228787452803376,0.1903598431600422
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,aplikasi,1,8,0.125,54,0.5686362358410126,0.07107952948012658
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,mobile,1,8,0.125,53,0.5767541260631922,0.07209426575789903
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,title,jkn,1,8,0.125,7,1.4559319556497243,0.18199149445621554
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,mudah,1,17,0.058823529411764705,6,1.5228787452803376,0.08958110266354927
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,guna,1,17,0.058823529411764705,44,0.6575773191777938,0.03868101877516434
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,aplikasi,4,17,0.23529411764705882,54,0.5686362358410126,0.13379676137435592
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,puas,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,fitur,2,17,0.11764705882352941,3,1.8239087409443189,0.21457749893462574
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,lengkap,2,17,0.11764705882352941,2,2.0,0.23529411764705882
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,hal,1,17,0.058823529411764705,2,2.0,0.11764705882352941
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,analogi,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,mobile,1,17,0.058823529411764705,53,0.5767541260631922,0.03392671329783484
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,jkn,1,17,0.058823529411764705,7,1.4559319556497243,0.08564305621468966
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,milik,1,17,0.058823529411764705,7,1.4559319556497243,0.08564305621468966
134,mobile application,Tingkat kepuasan masyarakat terhadap pendaftaran online pada aplikasi Mobile JKN,abstract,pengaruh,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
